batch,records_seen,mse,mse_moving_avg_100
6650,212800,892.3935579330748,964.8982756518836
6651,212832,558.9395137151095,967.1111349734581
6652,212864,470.3797690433512,966.9641879669543
6653,212896,275.92518971453484,949.3132130548742
6654,212928,450.35790590373387,951.3619821403036
6655,212960,176.74247705952456,950.3278468370786
6656,212992,251.87134599102757,932.1741936075032
6657,213024,63.47588307150538,929.2888939686881
6658,213056,474.19297900144124,931.9133226697069
6659,213088,242.09735523742168,931.2736894170802
6660,213120,115.08755181957983,929.4603134233018
6661,213152,471.2052476934257,930.6392601606519
6662,213184,233.38356059346154,904.1355377152106
6663,213216,4318.111555549492,940.6579485617433
6664,213248,1794.5375313727138,947.1929863414837
6665,213280,224.31044468422445,947.4938216355613
6666,213312,625.7604272553847,948.2581422614362
6667,213344,196.5804149384816,946.5143809054731
6668,213376,386.11443770547874,926.4410083427624
6669,213408,225.20340987481427,922.0271670240742
6670,213440,710.5124053594267,925.9355623295982
6671,213472,653.3502130315306,861.9877698963545
6672,213504,558.1839557977245,865.1376567369084
6673,213536,790.2635943942377,870.1059598823907
6674,213568,259.6946671371747,867.5785962235028
6675,213600,807.701073785795,874.5205708466437
6676,213632,1017.4740819676032,876.1383234655123
6677,213664,50.858257519850966,859.6394790222784
6678,213696,397.53539905079083,854.7864542347817
6679,213728,1988.3288220843556,873.230172991413
6680,213760,6251.313399966012,933.1384865705269
6681,213792,3096.5325681286636,962.4749079660883
6682,213824,976.7386617735388,957.5839266475173
6683,213856,124.20296900541936,954.4352183776467
6684,213888,424.6623433102191,948.640500855618
6685,213920,1691.3901905062564,960.086279077649
6686,213952,866.1871599865884,967.9659610685602
6687,213984,4178.33909089352,1006.3206404985108
6688,214016,265.91885819292946,1005.2612187303125
6689,214048,336.1009886215897,993.112322757076
6690,214080,535.7254854585768,994.8280096355172
6691,214112,793.1706715237561,995.8072609969544
6692,214144,482.21799309443367,996.2067943502748
6693,214176,629.7149736945198,971.7159257305785
6694,214208,505.9517117967293,961.6321424307002
6695,214240,727.204293604706,965.3106346104352
6696,214272,376.9189796809025,964.6446185480132
6697,214304,602.9390897804701,954.9105397293055
6698,214336,229.01027559975736,948.3697704811725
6699,214368,754.7703891326053,954.0306450006792
6700,214400,897.9625296228782,962.4938798107247
6701,214432,185.59189645801075,952.9042394389007
6702,214464,465.14368750852356,955.0709951606954
6703,214496,539.8694005487461,886.1127619904154
6704,214528,127.25385514189217,880.9383513851622
6705,214560,3073.277791111797,908.32030046675
6706,214592,273.86053474597287,900.894730538582
6707,214624,339.38212633750305,891.7019566421325
6708,214656,2691.2983750699614,916.5180709033652
6709,214688,595.2820028762682,913.1290854406637
6710,214720,836.6076233601234,906.41420110967
6711,214752,399.2874040764714,904.1994887353443
6712,214784,2349.8489104024443,925.1122894026371
6713,214816,521.3677000053652,892.0525073405038
6714,214848,309.802474709833,891.6722512558537
6715,214880,174.2997556292574,888.7219756486645
6716,214912,407.7256174993214,887.5992932509005
6717,214944,269.7102562557891,886.5353527020173
6718,214976,424.74706086462913,869.0540494179023
6719,215008,432.14876842608015,863.464030207545
6720,215040,427.06042510604715,840.0293598722684
6721,215072,802.9507573412313,844.2579269661607
6722,215104,1328.7619505760028,854.0714988345316
6723,215136,210.62012622530548,850.9526241772834
6724,215168,2897.9957143556016,878.5670242363591
6725,215200,1298.5246070564722,888.2116555010917
6726,215232,415.84385923589986,883.9687891573595
6727,215264,660.287622394333,887.9637178863215
6728,215296,264.63452473458005,888.6316517855068
6729,215328,2236.609983787681,908.1937669408231
6730,215360,601.9337875793832,901.46610520927
6731,215392,1911.7456862471279,910.3425751912155
6732,215424,580.3821017423027,912.8030321073303
6733,215456,464.53993118184604,916.0234886707077
6734,215488,101.55227415197814,899.4354273467494
6735,215520,798.679612584507,906.2439728758724
6736,215552,668.899525970591,911.922846617324
6737,215584,1668.7708334811998,925.5795668991724
6738,215616,879.7313885813189,933.7166931273887
6739,215648,169.33647611975044,925.4441347237475
6740,215680,615.6559230383748,929.4023694431983
6741,215712,236.36176596832289,919.7540767317645
6742,215744,336.42272365967256,916.1722764152502
6743,215776,2972.5241619953745,939.1986257717887
6744,215808,413.9236841146552,920.6827708800864
6745,215840,209.79344006257762,887.3926877879943
6746,215872,758.6166427702888,877.7325727610095
6747,215904,439.2191191819566,851.4463984785581
6748,215936,767.38847468908,850.0815572765794
6749,215968,1171.7864556519003,851.546044722737
6750,216000,502.2165876568895,847.6442750199752
6751,216032,563.8222348804568,847.6931022316286
6752,216064,292.4286676521558,845.9135912177167
6753,216096,667.0986837664858,849.8253261582361
6754,216128,606.5848579839616,851.3875956790383
6755,216160,701.7644170238223,856.6378150786813
6756,216192,441.30209767586155,858.5321225955297
6757,216224,3032.8516474919315,888.225880239734
6758,216256,1241.5550800808226,895.8995012505278
6759,216288,220.6882133940396,895.685409832094
6760,216320,457.6019084792833,899.1105533986911
6761,216352,242.2969014951055,896.8214699367078
6762,216384,209.5451524608068,896.5830858553812
6763,216416,275.802598429918,856.1599962841855
6764,216448,877.5521157450258,846.9901421279086
6765,216480,1082.7930797695149,855.5749684787614
6766,216512,432.33181201083477,853.640682326316
6767,216544,120.8860659147257,852.8837388360784
6768,216576,678.7205522170751,855.8097999811944
6769,216608,1010.2257860137307,863.6600237425836
6770,216640,366.8352906820124,860.2232525958095
6771,216672,3045.6192346150124,884.1459428116444
6772,216704,270.90688212839643,881.273172074951
6773,216736,349.93218355673343,876.869857966576
6774,216768,1403.8790510508527,888.3117018057127
6775,216800,403.5268851680633,884.2699599195355
6776,216832,2295.068163029375,897.0459007301532
6777,216864,1118.7796402009465,907.725114556964
6778,216896,859.616834470406,912.3459289111602
6779,216928,1079.1006977442303,903.253647667759
6780,216960,961.5115055436465,850.3556287235353
6781,216992,718.0344041813929,826.5706470840627
6782,217024,269.83965177837325,819.5016569841109
6783,217056,22865.284188759317,1046.91246918165
6784,217088,361.7543457728396,1046.283389206276
6785,217120,1108.6428973127788,1040.4559162743415
6786,217152,808.8710960462935,1039.8827556349383
6787,217184,345.34221712578835,1001.5527868972611
6788,217216,517.7135367139027,1004.0707336824709
6789,217248,946.0837872120924,1010.170561668376
6790,217280,383.36449055583654,1008.6469517193485
6791,217312,270.2287775226338,1003.4175327793372
6792,217344,1210.3602365277839,1010.6989552136708
6793,217376,1908.3856577045285,1023.4856620537707
6794,217408,92.5635307935358,1019.351780243739
6795,217440,342.46040192765275,1015.5043413269685
6796,217472,393.9750384089397,1015.6749019142488
6797,217504,322.498569417088,1012.870496710615
6798,217536,639.9928997287925,1016.9803229519054
6799,217568,938.5172445900246,1018.8177915064796
6800,217600,874.0235721032473,1018.5784019312833
6801,217632,379.9048709696368,1020.5215316763996
6802,217664,501.0951342386704,1020.881046143701
6803,217696,274.1628345803969,1018.2239804840176
6804,217728,321.50541901000474,1020.1664961226986
6805,217760,2638.8023183045093,1015.8217413946256
6806,217792,473.939861349057,1017.8225346606566
6807,217824,256.2361017286882,1016.9910744145684
6808,217856,218.43211975275207,992.2624118613962
6809,217888,740.6382743774985,993.7159745764086
6810,217920,234.68173253015576,987.6967156681089
6811,217952,95.2862705747425,984.6567043330916
6812,217984,819.0441026477969,969.348656255545
6813,218016,668.4196642755212,970.8191758982467
6814,218048,419.9109151873397,971.9202603030217
6815,218080,213.9192999635491,972.3164557463646
6816,218112,790.4506630211702,976.1437062015831
6817,218144,749.4107196360502,980.9407108353857
6818,218176,291.1651110781911,979.6048913375214
6819,218208,248.9479003566525,977.7728826568272
6820,218240,463.61041477490784,978.1383825535157
6821,218272,121.34038775883366,971.3222788576918
6822,218304,6056.5344789051305,1018.6000041409831
6823,218336,404.08303099583713,1020.5346331886883
6824,218368,1329.839588535086,1004.8530719304831
6825,218400,768.838793220097,999.5562137921193
6826,218432,421.02569853566405,999.6080321851169
6827,218464,1291.5164336188097,1005.9203202973617
6828,218496,112.47066106421684,1004.3986816606582
6829,218528,266.30664225646404,984.6956482453461
6830,218560,573.139095843864,984.4077013279908
6831,218592,266.12377117351707,967.9514821772548
6832,218624,1166.0179952050155,973.8078411118819
6833,218656,143.67915142692524,970.5992333143327
6834,218688,5148.649338637947,1021.0702039591923
6835,218720,780.9373799994838,1020.8927816333422
6836,218752,685.0318950194142,1021.0541053238304
6837,218784,279.8092404149551,1007.164489393168
6838,218816,6541.021369108351,1063.7773891984382
6839,218848,3967.573468976919,1101.7597591270098
6840,218880,586.6530407879231,1101.4697303045054
6841,218912,336.46734412724413,1102.4707860860947
6842,218944,447.91351695599303,1103.5856940190577
6843,218976,811.9768185907226,1081.9802205850115
6844,219008,732.4048014334285,1085.1650317581991
6845,219040,2537.522443673634,1108.4423217943095
6846,219072,196.86456374937032,1102.8248010041004
6847,219104,1638.098632071521,1114.813596132996
6848,219136,736.3221258158522,1114.5029326442639
6849,219168,620.9256232588211,1108.994324320333
6850,219200,1706.5350825407802,1121.0375092691718
6851,219232,1840.0004211052658,1133.79929113142
6852,219264,297.3333348808062,1133.8483378037065
6853,219296,871.5336426782942,1135.8926873928244
6854,219328,336.5602267672149,1133.1924410806569
6855,219360,5434.927511839937,1180.5240720288182
6856,219392,284.27715223357376,1178.9538225743952
6857,219424,1142.7305578459059,1160.052611677935
6858,219456,137.02884257260874,1149.0073493028528
6859,219488,653.7429804806188,1153.3378969737187
6860,219520,3538.791935835623,1184.149797247282
6861,219552,1073.9803840891848,1192.466632073223
6862,219584,309.34354323408803,1193.4646159809556
6863,219616,179.52025450079648,1192.5017925416644
6864,219648,1582.225526585118,1199.5485266500655
6865,219680,588.3812788978869,1194.6044086413492
6866,219712,503.9237805463233,1195.3203283267042
6867,219744,465.2190516315869,1198.763658183873
6868,219776,238.80970078655375,1194.3645496695676
6869,219808,299.10659596255937,1187.2533577690558
6870,219840,1055.0623025159389,1194.135627887395
6871,219872,678.5137033828687,1170.4645725750736
6872,219904,357.35439966642406,1171.329047750454
6873,219936,591.6394547065189,1173.746120461952
6874,219968,2663.5033504764797,1186.342363456208
6875,220000,271.1630664795828,1185.0187252693233
6876,220032,4208.523073853893,1204.1532743775686
6877,220064,1529.3767994574164,1208.2592459701332
6878,220096,129.01904697242207,1200.9532680951531
6879,220128,584.294442739173,1196.0052055451029
6880,220160,418.5170622480177,1190.5752611121466
6881,220192,291.28586234352656,1186.3077756937678
6882,220224,639.743615449911,1190.006815330483
6883,220256,352.0594375145947,964.8745678180359
6884,220288,287.21566302581454,964.1291809905655
6885,220320,235.23883670130525,955.3951403844508
6886,220352,364.41624033312445,950.9505918273192
6887,220384,809.7366717832064,955.5945363738934
6888,220416,1077.3754496655986,961.1911555034104
6889,220448,854.3540726559995,960.2738583578495
6890,220480,1132.021568961253,967.7604291419036
6891,220512,2629.1710440464094,991.3498518071412
6892,220544,849.1900585430229,987.7381500272936
6893,220576,288.31426953795744,971.5374361456279
6894,220608,1188.5419778973246,982.4972206166659
6895,220640,672.166020199724,985.7942767993867
6896,220672,842.13879798719,990.2759143951691
6897,220704,262.1142733252205,989.6720714342505
6898,220736,190.61100905258473,985.1782525274884
6899,220768,845.4023788524609,984.2471038701128
6900,220800,331.4665167242781,978.8215333163231
6901,220832,866.3841187171579,983.6863257937983
6902,220864,594.584213897569,984.6212165903871
6903,220896,165.3911297770218,983.5334995423534
6904,220928,183.52482646414208,982.153693616895
6905,220960,714.2545445727765,962.9082158795777
6906,220992,111.59287603269779,959.2847460264139
6907,221024,198.25523498868503,958.7049373590139
6908,221056,280.5206762033239,959.3258229235196
6909,221088,5682.501492799482,1008.7444551077393
6910,221120,145.79169481396988,1007.8555547305775
6911,221152,410.42818415247007,1011.0069738663549
6912,221184,591.4402726193179,1008.7309355660701
6913,221216,257.68488691030404,1004.6235877924178
6914,221248,896.4974909376108,1009.3894535499204
6915,221280,370.01534233865914,1010.9504139736716
6916,221312,364.08043681428666,1006.6867117116028
6917,221344,453.62198510756014,1003.728824366318
6918,221376,268.35577206234,1003.5007309761595
6919,221408,1447.8771321005472,1015.4900232935986
6920,221440,521.6530946626423,1016.0704500924759
6921,221472,498.299723279286,1019.8400434476803
6922,221504,412.9069201267952,963.4037678598969
6923,221536,672.2852381156584,966.0857899310951
6924,221568,918.0216531529419,961.9676105772736
6925,221600,419.15938231213255,958.4708164681941
6926,221632,768.1770762860584,961.9423302456979
6927,221664,311.6474198760869,952.1436401082707
6928,221696,374.3547978112019,954.7624814757406
6929,221728,2003.4283269766074,972.133698322942
6930,221760,567.9727433730508,972.0820347982338
6931,221792,686.1362132580762,976.2821592190794
6932,221824,3945.590758623193,1004.0778868532612
6933,221856,190.22633002158736,1004.5433586392079
6934,221888,265.61464167175404,955.7130116695458
6935,221920,2074.8272084887644,968.6519099544387
6936,221952,794.6506603656841,969.7480976079015
6937,221984,566.7936360173509,972.6179415639253
6938,222016,186.52313788302516,909.072959251672
6939,222048,611.6051589243215,875.5132761511462
6940,222080,15530.154044963625,1024.9482861929032
6941,222112,374.8369595303733,1025.3319823469344
6942,222144,1226.4823321356198,1033.1176704987308
6943,222176,1436.0849085314971,1039.3587513981388
6944,222208,223.48205267028789,1034.2695239105071
6945,222240,1148.1008841207986,1020.3753083149786
6946,222272,601.2238468066805,1024.418901145552
6947,222304,1070.5472914476238,1018.7433877393129
6948,222336,194.10095062319093,1013.3211759873864
6949,222368,2107.5950385249066,1028.1878701400472
6950,222400,490.3836536612407,1016.0263558512518
6951,222432,303.34968042524383,1000.6598484444515
6952,222464,508.70326896324264,1002.7735477852758
6953,222496,656.8116726370117,1000.6263280848631
6954,222528,539.6941003784669,1002.6576668209756
6955,222560,509.2923818031398,953.4013155206076
6956,222592,1209.3037587904357,962.6515815861763
6957,222624,413.367001614591,955.3579460238632
6958,222656,292.2250388516916,956.9099079866538
6959,222688,2072.032525870345,971.092803440551
6960,222720,748.481279896582,943.1896968811607
6961,222752,1293.0385895692675,945.3802789359615
6962,222784,246.83394820484563,944.7551829856691
6963,222816,152.89594217504407,944.4889398624116
6964,222848,220.6016366534808,930.8727009630951
6965,222880,2502.542450456545,950.0143126786817
6966,222912,400.4487245791187,948.9795621190096
6967,222944,200.1436697773272,946.328808300467
6968,222976,4297.450285709621,986.9152141496979
6969,223008,340.4923479713592,987.329071669786
6970,223040,3297.636248799143,1009.754811132618
6971,223072,1009.9634299312049,1013.0693083981013
6972,223104,260.31645948618245,1012.0989289962989
6973,223136,403.71690549259284,1010.2197035041596
6974,223168,312.4300989110036,986.7089709885047
6975,223200,706.8524536739751,991.0658648604488
6976,223232,391.33445740533,952.8939786959633
6977,223264,4439.560494862488,981.9958156500139
6978,223296,388.75498037535345,984.5931749840432
6979,223328,706.1586897374539,985.811817454026
6980,223360,815.3530239695033,989.7801770712408
6981,223392,652.1560405179652,993.3888788529854
6982,223424,357.20370975403233,990.5634797960264
6983,223456,1487.2084642480372,1001.9149700633608
6984,223488,563.3628433998915,1004.6764418671016
6985,223520,454.86944151281347,1006.8727479152167
6986,223552,933.0726275366493,1012.5593117872518
6987,223584,690.5728830826476,1011.3676739002462
6988,223616,394.6481787960164,1004.5404011915505
6989,223648,2011.980429926223,1016.1166647642527
6990,223680,314.46997111987054,1007.9411487858388
6991,223712,737.5412152571855,989.0248504979465
6992,223744,746.2215062167319,987.9951649746837
6993,223776,1294.5831324209812,998.0578536035139
6994,223808,1772.9732720705445,1003.9021665452461
6995,223840,125.29005623018662,998.4334069055509
6996,223872,429.7156495964373,994.3091754216434
6997,223904,511.4691629466561,996.8027243178577
6998,223936,702.2169850995527,1001.9187840783273
6999,223968,497.1159392079128,998.4359196818818
7000,224000,268.3850207021657,997.8051047216608
7001,224032,394.12093660445305,993.0824729005337
7002,224064,2483.4410569623997,1011.971041331182
7003,224096,344.6248012747553,1013.7633780461593
7004,224128,424.3992588867278,1016.1721223703852
7005,224160,249.1810461330876,1011.5213873859883
7006,224192,375.8559852085998,1014.1640184777474
7007,224224,147.97008597435737,1013.6611669876041
7008,224256,1472.4775765518066,1025.5807359910889
7009,224288,1559.008316628578,984.34580422938
7010,224320,709.522934990906,989.9831166311493
7011,224352,274.8905238724172,988.6277400283487
7012,224384,697.7527149857616,989.6908644520131
7013,224416,213.30333434226543,989.2470489263327
7014,224448,578.88842775697,986.0709582945263
7015,224480,1143.4234784402565,993.8050396555423
7016,224512,576.2355032906815,995.9265903203061
7017,224544,556.7058836425479,996.957429305656
7018,224576,856.824835213439,1002.8421199371671
7019,224608,136.73705576501587,989.730719173812
7020,224640,736.3657496063131,991.8778457232486
7021,224672,120.1751955489486,988.0966004459451
7022,224704,2880.064726459305,1012.7681785092703
7023,224736,804.4308995180994,1014.0896351232948
7024,224768,2689.5212231141027,1031.8046308229063
7025,224800,982.4786019215632,1037.4378230190007
7026,224832,2690.190683462617,1056.657959090766
7027,224864,2284.2186426721123,1076.3836713187263
7028,224896,12901.957597796545,1201.6596993185797
7029,224928,287.5193812084346,1184.5006098608978
7030,224960,347.5671837742338,1182.2965542649097
7031,224992,2966.314096920977,1205.0983331015386
7032,225024,1207.2601873761387,1177.7150273890682
7033,225056,563.4191173229113,1181.4469552620815
7034,225088,479.35752978670826,1183.5843841432313
7035,225120,4408.5000493844545,1206.921112552188
7036,225152,845.9234109789498,1207.4338400583208
7037,225184,284.79783935644747,1204.613882091712
7038,225216,886.8926669566797,1211.6175773824484
7039,225248,509.8573060562348,1210.6000988537673
7040,225280,193.75583200674154,1057.2361167241984
7041,225312,1112.7945941511587,1064.6156930704062
7042,225344,1608.3771072905156,1068.4346408219553
7043,225376,121.63020996250637,1055.2900938362654
7044,225408,447.1066301674067,1057.5263396112366
7045,225440,1146.2633948660075,1057.5079647186888
7046,225472,109.39952513221596,1052.589721501944
7047,225504,298.2506228262707,1044.8667548157305
7048,225536,439.24150608321247,1047.3181603703308
7049,225568,3972.832857422643,1065.9705385593081
7050,225600,813.5856854498118,1069.2025588771937
7051,225632,2095.311683142689,1087.1221789043684
7052,225664,104.53760960155452,1083.0805223107516
7053,225696,494.726750838611,1081.4596730927676
7054,225728,952.7106933211749,1085.5898390221948
7055,225760,819.5695814875489,1088.6926110190388
7056,225792,526.4632884013183,1081.8642063151478
7057,225824,392.3083642774296,1081.653619941776
7058,225856,323.4410042927303,1081.9657795961864
7059,225888,236.07859466767738,1063.6062402841596
7060,225920,179.5978419804914,1057.9174059049985
7061,225952,4135.39181418839,1086.34093815119
7062,225984,793.0854939645259,1091.8034536087866
7063,226016,1931.008848103088,1109.584582668067
7064,226048,530.7488849761479,1112.6860551512937
7065,226080,834.8157512500146,1096.0087881592283
7066,226112,688.1402242578251,1098.8857031560156
7067,226144,227.985174024529,1099.1641181984876
7068,226176,1698.2347555628228,1073.1719628970195
7069,226208,368.3369764179657,1073.4504091814856
7070,226240,1170.0503207925208,1052.1745499014194
7071,226272,392.86447177146835,1046.0035603198219
7072,226304,716.6945634747242,1050.5673413597074
7073,226336,511.9006474681217,1051.6491787794628
7074,226368,217.6345097280423,1050.701222887633
7075,226400,8832.793597600092,1131.960634326894
7076,226432,499.6408673329457,1133.0436984261703
7077,226464,1614.4316907356429,1104.7924103849018
7078,226496,1322.5121717521174,1114.1299822986696
7079,226528,533.9994323715096,1112.40838972501
7080,226560,189.0518418809582,1106.1453779041246
7081,226592,613.889542862059,1105.7627129275656
7082,226624,1092.8835155057698,1113.1195109850828
7083,226656,1621.9368227141972,1114.4667945697445
7084,226688,123.54644629247699,1110.0686305986703
7085,226720,236.1024957514668,1107.880961141057
7086,226752,914.9097972109084,1107.6993328377996
7087,226784,5682.959657600526,1157.6232005829784
7088,226816,1395.1227059610123,1167.6279458546285
7089,226848,541.2750219447214,1152.9208917748133
7090,226880,432.70579592975963,1154.103250022912
7091,226912,8201.638157144458,1228.7442194417847
7092,226944,552.6331159645889,1226.8083355392635
7093,226976,337.3656568738702,1217.2361607837925
7094,227008,306.9142769448154,1202.575570832535
7095,227040,553.0246950678912,1206.852917220912
7096,227072,230.84310730574268,1204.864191798005
7097,227104,1524.7721512059559,1214.9972216805982
7098,227136,163.51245092394402,1209.610176338842
7099,227168,659.5840450216448,1211.2348573969794
7100,227200,1974.0395390156375,1228.2914025801142
7101,227232,2308.2710680474233,1247.4329038945439
7102,227264,141.93048143619205,1224.017798139282
7103,227296,6591.759287450518,1286.4891430010396
7104,227328,195.91359961768444,1284.2042864083492
7105,227360,103.35752473561142,1282.7460511943743
7106,227392,144.0695613513092,1280.4281869558013
7107,227424,393.6517316877208,1282.8850034129348
7108,227456,199.46188513300194,1270.1548464987468
7109,227488,763.918428326953,1262.2039476157306
7110,227520,1638.5288899134657,1271.4940071649562
7111,227552,1361.4045059660768,1282.359146985893
7112,227584,2867.3820868930443,1304.0554407049658
7113,227616,1025.7514853720143,1312.179922215263
7114,227648,236.28994771574952,1308.753937414851
7115,227680,541.6758394781652,1302.73646102523
7116,227712,2286.270570840645,1319.8368117007294
7117,227744,1289.7914155425883,1327.1676670197303
7118,227776,996.1330016707617,1328.5607486843032
7119,227808,692.6409114198921,1334.119787240852
7120,227840,845.6966286025292,1335.2130960308143
7121,227872,6366.540927419043,1397.6767533495154
7122,227904,342.8287507875286,1372.3043935927976
7123,227936,397.981910396387,1368.2399037015805
7124,227968,275.42650615556676,1344.098956531995
7125,228000,412.59557353090474,1338.400126248088
7126,228032,240.40724002694245,1313.9022918137314
7127,228064,524.2569902818311,1296.3026752898288
7128,228096,1639.7686029042436,1183.6807853409057
7129,228128,3060.766886678458,1211.413260395606
7130,228160,1173.4677732701907,1219.6722662905654
7131,228192,89.58999255091402,1190.9050252468649
7132,228224,409.7364135701702,1182.9297875088052
7133,228256,627.9294266506905,1183.574890602083
7134,228288,312.6699147573334,1181.9080144517895
7135,228320,5499.051570453583,1192.8135296624807
7136,228352,1891.4648403936671,1203.268943956628
7137,228384,601.9672912637969,1206.4406384757015
7138,228416,748.0257984569895,1205.0519697907046
7139,228448,107.68524050180208,1201.03024913516
7140,228480,469.85214351443756,1203.7912122502369
7141,228512,841.3033525660084,1201.0762998343853
7142,228544,468.2887021313555,1189.6754157827936
7143,228576,601.0976904847062,1194.4700905880156
7144,228608,324.02179871212655,1193.2392422734629
7145,228640,860.8322438731766,1190.3849307635346
7146,228672,692.7384324418011,1196.2183198366306
7147,228704,332.11497018599727,1196.556963310228
7148,228736,971.2196772742109,1201.8767450221378
7149,228768,844.2448533895813,1170.5908649818073
7150,228800,130.32733901516346,1163.7582815174608
7151,228832,763.3243321015023,1150.438408007049
7152,228864,427.08710538562605,1153.6639029648898
7153,228896,130.08337354201697,1150.0174691919237
7154,228928,97.9583331582433,1141.4699455902944
7155,228960,2433.766056425065,1157.6119103396697
7156,228992,623.3446352739741,1158.5807238083962
7157,229024,1250.6239984460742,1167.1638801500826
7158,229056,192.42607307238495,1165.853730837879
7159,229088,740.4378656107766,1170.89732354731
7160,229120,2974.4209152045173,1198.8455542795502
7161,229152,303.6259899873195,1160.5278960375394
7162,229184,223.64399353391005,1154.8334810332335
7163,229216,650.386325306702,1142.0272558052695
7164,229248,580.9462976544322,1142.5292299320524
7165,229280,465.7853558991429,1138.838925978544
7166,229312,170.4792047609096,1133.6623157835747
7167,229344,522.4846683765861,1136.6073107270954
7168,229376,252.42912100254,1122.1492543814925
7169,229408,1778.81364660434,1136.2540210833563
7170,229440,610.6152285509805,1130.6596701609408
7171,229472,212.18711347887756,1128.852896578015
7172,229504,349.5711564402478,1125.18166250767
7173,229536,1433.8962055963875,1134.4016180889528
7174,229568,433.96206909406914,1136.5648936826128
7175,229600,232.1812613280702,1050.5587703198926
7176,229632,297.5315586246316,1048.5376772328095
7177,229664,235.24723178927619,1034.7458326433457
7178,229696,2442.527768237809,1045.9459886082027
7179,229728,1838.371084031672,1058.9897051248045
7180,229760,685.0883222773741,1063.9500699287685
7181,229792,192.63422525358234,1059.7375167526836
7182,229824,569.660769394971,1054.5052892915758
7183,229856,738.2327558370752,1045.6682486228044
7184,229888,512.7633865086426,1049.560418024966
7185,229920,784.0131255631218,1055.0395243230826
7186,229952,241.48997637278413,1048.3053261147013
7187,229984,2232.2798050790147,1013.7985275894864
7188,230016,1126.4412504858817,1011.1117130347352
7189,230048,921.3911117943577,1014.9128739332315
7190,230080,1196.2327218208802,1022.5481431921426
7191,230112,435.9083878226023,944.890845498924
7192,230144,638.1928241993879,945.7464425812722
7193,230176,1340.3939391326394,955.7767254038598
7194,230208,220.13465509338013,954.9089291853454
7195,230240,515.0351969812913,954.5290342044796
7196,230272,2846.885192108971,980.6894550525118
7197,230304,834.7881509607951,973.7896150500602
7198,230336,602.2918629982718,978.1774091708036
7199,230368,1475.7951313159956,986.339520033747
7200,230400,264.10350667011653,969.2401597102918
7201,230432,4414.00109369579,990.2974599667756
7202,230464,500.1360241882913,993.8795153942965
7203,230496,696.3491636114778,934.925414155906
7204,230528,1784.2860172818748,950.8091383325478
7205,230560,2404.7165986865557,973.8227290720574
7206,230592,57.48314152441073,972.9568648737885
7207,230624,132.55864989675595,970.3459340558788
7208,230656,1094.8871431681684,979.3001866362305
7209,230688,1528.7403061210255,986.9484054141712
7210,230720,244.21966414346448,973.0053131564712
7211,230752,267.0769586618345,962.0620376834287
7212,230784,455.536793505901,937.9435847495573
7213,230816,574.9238378792578,933.4353082746297
7214,230848,548.3308825487576,936.5557176229598
7215,230880,209.31486254763124,933.2321078536545
7216,230912,1304.6748715042272,923.4161508602904
7217,230944,447.74446518452334,914.9956813567096
7218,230976,403.39655046897104,909.0683168446917
7219,231008,625.6891648419692,908.3987993789124
7220,231040,899.3305072910568,908.9351381657976
7221,231072,139.46698312154015,846.6643987228227
7222,231104,2622.0170490807036,869.4562817057545
7223,231136,1198.3917544450792,877.4603801462413
7224,231168,587.4756827416056,880.5808719121018
7225,231200,244.15052925234303,878.8964214693161
7226,231232,873.4491794176006,885.2268408632227
7227,231264,2557.9254974743612,905.563525935148
7228,231296,313.3397201094627,892.2992371072004
7229,231328,514.7793959674551,866.8393622000904
7230,231360,395.62400235486734,859.0609244909372
7231,231392,284.6752864055657,861.0117774294835
7232,231424,263.5775869924116,859.5501891637058
7233,231456,1650.6412768374623,869.7773076655735
7234,231488,5226.531834757654,918.9159268655768
7235,231520,453.10030130757576,868.4564141741167
7236,231552,728.5479676848774,856.8272454470289
7237,231584,492.8444877813082,855.736017412204
7238,231616,3270.979582801028,880.9655552556443
7239,231648,172.6732552520557,881.6154354031468
7240,231680,535.6288461125733,882.2732024291281
7241,231712,660.7740774918275,880.4679096783864
7242,231744,761.3426313355391,883.3984489704281
7243,231776,91.80960205988946,878.3055680861801
7244,231808,1124.3158748810367,886.3085088478692
7245,231840,1719.9945169136308,894.9001315782738
7246,231872,684.7775890212441,894.8205231440683
7247,231904,527.6583042570545,896.7759564847788
7248,231936,1708.2912276098439,904.1466719881352
7249,231968,2311.559795842872,918.819821412668
7250,232000,2083.773075564579,938.3542787781622
7251,232032,778.4595640347993,938.5056310974951
7252,232064,2424.70580148393,958.4818180584782
7253,232096,1146.9638288724236,968.6506226117823
7254,232128,352.90776307074543,971.2001169109074
7255,232160,413.2914458228525,950.9953708048852
7256,232192,199.26985228738346,946.7546229750192
7257,232224,589.5140024342039,940.1435230149006
7258,232256,1236.4142195438023,950.5834044796146
7259,232288,178.44422655858455,944.9634680890929
7260,232320,1951.050491449979,934.7297638515474
7261,232352,701.5088843461314,938.7085927951356
7262,232384,1728.171869269621,953.7538715524927
7263,232416,793.4603212256212,955.1846115116819
7264,232448,514.9852481245508,954.5250010163829
7265,232480,4677.545522007403,996.6426026774656
7266,232512,674.9051955698236,1001.6868625855546
7267,232544,397.40709603965496,1000.4360868621856
7268,232576,804.2713545129164,1005.9545091972892
7269,232608,2736.0093102562205,1015.5264658338081
7270,232640,1983.216788516076,1029.252481433459
7271,232672,831.6060676161918,1035.4466709748322
