label,batch,memory_mb,delta_from_start_mb
batch,11181.0,395.0234375,76.0546875
batch,11182.0,395.0234375,76.0546875
batch,11183.0,395.0234375,76.0546875
batch,11184.0,395.0234375,76.0546875
batch,11185.0,395.02734375,76.05859375
batch,11186.0,395.02734375,76.05859375
batch,11187.0,395.02734375,76.05859375
batch,11188.0,395.02734375,76.05859375
batch,11189.0,395.02734375,76.05859375
batch,11190.0,395.02734375,76.05859375
batch,11191.0,395.02734375,76.05859375
batch,11192.0,395.02734375,76.05859375
batch,11193.0,395.02734375,76.05859375
batch,11194.0,395.03125,76.0625
batch,11195.0,395.03125,76.0625
batch,11196.0,395.03125,76.0625
batch,11197.0,395.03125,76.0625
batch,11198.0,395.03125,76.0625
batch,11199.0,395.03125,76.0625
batch,11200.0,395.03125,76.0625
batch,11201.0,395.03125,76.0625
batch,11202.0,395.03125,76.0625
batch,11203.0,395.03125,76.0625
batch,11204.0,395.03125,76.0625
batch,11205.0,395.03125,76.0625
batch,11206.0,395.03125,76.0625
batch,11207.0,395.03125,76.0625
batch,11208.0,395.03125,76.0625
batch,11209.0,395.03125,76.0625
batch,11210.0,395.03125,76.0625
batch,11211.0,395.03125,76.0625
batch,11212.0,395.03125,76.0625
batch,11213.0,395.03125,76.0625
batch,11214.0,395.03125,76.0625
batch,11215.0,395.03125,76.0625
batch,11216.0,395.03515625,76.06640625
batch,11217.0,395.03515625,76.06640625
batch,11218.0,395.03515625,76.06640625
batch,11219.0,395.03515625,76.06640625
batch,11220.0,395.03515625,76.06640625
batch,11221.0,395.03515625,76.06640625
batch,11222.0,395.03515625,76.06640625
batch,11223.0,395.03515625,76.06640625
batch,11224.0,395.03515625,76.06640625
batch,11225.0,395.03515625,76.06640625
batch,11226.0,395.0390625,76.0703125
batch,11227.0,395.0390625,76.0703125
batch,11228.0,395.0390625,76.0703125
batch,11229.0,395.04296875,76.07421875
batch,11230.0,395.04296875,76.07421875
batch,11231.0,395.04296875,76.07421875
batch,11232.0,395.04296875,76.07421875
batch,11233.0,395.04296875,76.07421875
batch,11234.0,395.04296875,76.07421875
batch,11235.0,395.04296875,76.07421875
batch,11236.0,395.04296875,76.07421875
batch,11237.0,395.04296875,76.07421875
batch,11238.0,395.04296875,76.07421875
batch,11239.0,395.04296875,76.07421875
batch,11240.0,395.04296875,76.07421875
batch,11241.0,395.04296875,76.07421875
batch,11242.0,395.04296875,76.07421875
batch,11243.0,395.04296875,76.07421875
batch,11244.0,395.04296875,76.07421875
batch,11245.0,395.04296875,76.07421875
batch,11246.0,395.04296875,76.07421875
batch,11247.0,395.04296875,76.07421875
batch,11248.0,395.046875,76.078125
batch,11249.0,395.046875,76.078125
batch,11250.0,395.046875,76.078125
batch,11251.0,395.046875,76.078125
batch,11252.0,395.046875,76.078125
batch,11253.0,395.046875,76.078125
batch,11254.0,395.046875,76.078125
batch,11255.0,395.046875,76.078125
batch,11256.0,395.046875,76.078125
batch,11257.0,395.046875,76.078125
batch,11258.0,395.05078125,76.08203125
batch,11259.0,395.05078125,76.08203125
batch,11260.0,395.05078125,76.08203125
batch,11261.0,395.05078125,76.08203125
batch,11262.0,395.05078125,76.08203125
batch,11263.0,395.05078125,76.08203125
batch,11264.0,395.05078125,76.08203125
batch,11265.0,395.05078125,76.08203125
batch,11266.0,395.05078125,76.08203125
batch,11267.0,395.05078125,76.08203125
batch,11268.0,395.05078125,76.08203125
batch,11269.0,395.05078125,76.08203125
batch,11270.0,395.05078125,76.08203125
batch,11271.0,395.05078125,76.08203125
batch,11272.0,395.05078125,76.08203125
batch,11273.0,395.05078125,76.08203125
batch,11274.0,395.05078125,76.08203125
batch,11275.0,395.05078125,76.08203125
batch,11276.0,395.05078125,76.08203125
batch,11277.0,395.05078125,76.08203125
batch,11278.0,395.05078125,76.08203125
batch,11279.0,395.05078125,76.08203125
batch,11280.0,395.0546875,76.0859375
batch,11281.0,395.0546875,76.0859375
batch,11282.0,395.0546875,76.0859375
batch,11283.0,395.0546875,76.0859375
batch,11284.0,395.0546875,76.0859375
batch,11285.0,395.0546875,76.0859375
batch,11286.0,395.0546875,76.0859375
batch,11287.0,395.0546875,76.0859375
batch,11288.0,395.0546875,76.0859375
batch,11289.0,395.0546875,76.0859375
batch,11290.0,395.05859375,76.08984375
batch,11291.0,395.05859375,76.08984375
batch,11292.0,395.0625,76.09375
batch,11293.0,395.0625,76.09375
batch,11294.0,395.0625,76.09375
batch,11295.0,395.0625,76.09375
batch,11296.0,395.0625,76.09375
batch,11297.0,395.0625,76.09375
batch,11298.0,395.0625,76.09375
batch,11299.0,395.0625,76.09375
batch,11300.0,395.0625,76.09375
batch,11301.0,395.0625,76.09375
batch,11302.0,395.0625,76.09375
batch,11303.0,395.0625,76.09375
batch,11304.0,395.0625,76.09375
batch,11305.0,395.0625,76.09375
batch,11306.0,395.0625,76.09375
batch,11307.0,395.0625,76.09375
batch,11308.0,395.0625,76.09375
batch,11309.0,395.0625,76.09375
batch,11310.0,395.0625,76.09375
batch,11311.0,395.0625,76.09375
batch,11312.0,395.06640625,76.09765625
batch,11313.0,395.06640625,76.09765625
batch,11314.0,395.06640625,76.09765625
batch,11315.0,395.06640625,76.09765625
batch,11316.0,395.06640625,76.09765625
batch,11317.0,395.06640625,76.09765625
batch,11318.0,395.06640625,76.09765625
batch,11319.0,395.06640625,76.09765625
batch,11320.0,395.06640625,76.09765625
batch,11321.0,395.06640625,76.09765625
batch,11322.0,395.0703125,76.1015625
batch,11323.0,395.0703125,76.1015625
batch,11324.0,395.0703125,76.1015625
batch,11325.0,395.0703125,76.1015625
batch,11326.0,395.0703125,76.1015625
batch,11327.0,395.0703125,76.1015625
batch,11328.0,395.0703125,76.1015625
batch,11329.0,395.0703125,76.1015625
batch,11330.0,395.0703125,76.1015625
batch,11331.0,395.0703125,76.1015625
batch,11332.0,395.0703125,76.1015625
batch,11333.0,395.0703125,76.1015625
batch,11334.0,395.0703125,76.1015625
batch,11335.0,395.0703125,76.1015625
batch,11336.0,395.0703125,76.1015625
batch,11337.0,395.0703125,76.1015625
batch,11338.0,395.0703125,76.1015625
batch,11339.0,395.0703125,76.1015625
batch,11340.0,395.0703125,76.1015625
batch,11341.0,395.0703125,76.1015625
batch,11342.0,395.0703125,76.1015625
batch,11343.0,395.07421875,76.10546875
batch,11344.0,395.07421875,76.10546875
batch,11345.0,395.07421875,76.10546875
batch,11346.0,395.07421875,76.10546875
batch,11347.0,395.07421875,76.10546875
batch,11348.0,395.07421875,76.10546875
batch,11349.0,395.07421875,76.10546875
batch,11350.0,395.07421875,76.10546875
batch,11351.0,395.07421875,76.10546875
batch,11352.0,395.07421875,76.10546875
batch,11353.0,395.07421875,76.10546875
batch,11354.0,395.08203125,76.11328125
batch,11355.0,395.08203125,76.11328125
batch,11356.0,395.08203125,76.11328125
batch,11357.0,395.08203125,76.11328125
batch,11358.0,395.08203125,76.11328125
batch,11359.0,395.08203125,76.11328125
batch,11360.0,395.08203125,76.11328125
batch,11361.0,395.08203125,76.11328125
batch,11362.0,395.08203125,76.11328125
batch,11363.0,395.08203125,76.11328125
batch,11364.0,395.08203125,76.11328125
batch,11365.0,395.08203125,76.11328125
batch,11366.0,395.08203125,76.11328125
batch,11367.0,395.08203125,76.11328125
batch,11368.0,395.08203125,76.11328125
batch,11369.0,395.08203125,76.11328125
batch,11370.0,395.08203125,76.11328125
batch,11371.0,395.08203125,76.11328125
batch,11372.0,395.0859375,76.1171875
batch,11373.0,395.0859375,76.1171875
batch,11374.0,395.0859375,76.1171875
batch,11375.0,395.08984375,76.12109375
batch,11376.0,395.08984375,76.12109375
batch,11377.0,395.09375,76.125
batch,11378.0,395.09375,76.125
batch,11379.0,395.09375,76.125
batch,11380.0,395.09375,76.125
batch,11381.0,395.09375,76.125
batch,11382.0,395.09375,76.125
batch,11383.0,395.09375,76.125
batch,11384.0,395.09375,76.125
batch,11385.0,395.09375,76.125
batch,11386.0,395.09765625,76.12890625
batch,11387.0,395.09765625,76.12890625
batch,11388.0,395.09765625,76.12890625
batch,11389.0,395.09765625,76.12890625
batch,11390.0,395.09765625,76.12890625
batch,11391.0,395.09765625,76.12890625
batch,11392.0,395.09765625,76.12890625
batch,11393.0,395.09765625,76.12890625
batch,11394.0,395.09765625,76.12890625
batch,11395.0,395.09765625,76.12890625
batch,11396.0,395.09765625,76.12890625
batch,11397.0,395.09765625,76.12890625
batch,11398.0,395.09765625,76.12890625
batch,11399.0,395.09765625,76.12890625
batch,11400.0,395.09765625,76.12890625
batch,11401.0,395.09765625,76.12890625
batch,11402.0,395.09765625,76.12890625
batch,11403.0,395.09765625,76.12890625
batch,11404.0,395.09765625,76.12890625
batch,11405.0,395.1015625,76.1328125
batch,11406.0,395.1015625,76.1328125
batch,11407.0,395.10546875,76.13671875
batch,11408.0,395.10546875,76.13671875
batch,11409.0,395.10546875,76.13671875
batch,11410.0,395.10546875,76.13671875
batch,11411.0,395.10546875,76.13671875
batch,11412.0,395.10546875,76.13671875
batch,11413.0,395.10546875,76.13671875
batch,11414.0,395.10546875,76.13671875
batch,11415.0,395.10546875,76.13671875
batch,11416.0,395.10546875,76.13671875
batch,11417.0,395.109375,76.140625
batch,11418.0,395.11328125,76.14453125
batch,11419.0,395.11328125,76.14453125
batch,11420.0,395.11328125,76.14453125
batch,11421.0,395.11328125,76.14453125
batch,11422.0,395.11328125,76.14453125
batch,11423.0,395.11328125,76.14453125
batch,11424.0,395.11328125,76.14453125
batch,11425.0,395.11328125,76.14453125
batch,11426.0,395.11328125,76.14453125
batch,11427.0,395.11328125,76.14453125
batch,11428.0,395.11328125,76.14453125
batch,11429.0,395.11328125,76.14453125
batch,11430.0,395.11328125,76.14453125
batch,11431.0,395.11328125,76.14453125
batch,11432.0,395.11328125,76.14453125
batch,11433.0,395.11328125,76.14453125
batch,11434.0,395.11328125,76.14453125
batch,11435.0,395.11328125,76.14453125
batch,11436.0,395.11328125,76.14453125
batch,11437.0,395.11328125,76.14453125
batch,11438.0,395.11328125,76.14453125
batch,11439.0,395.1171875,76.1484375
batch,11440.0,395.1171875,76.1484375
batch,11441.0,395.1171875,76.1484375
batch,11442.0,395.1171875,76.1484375
batch,11443.0,395.1171875,76.1484375
batch,11444.0,395.1171875,76.1484375
batch,11445.0,395.1171875,76.1484375
batch,11446.0,395.1171875,76.1484375
batch,11447.0,395.1171875,76.1484375
batch,11448.0,395.1171875,76.1484375
batch,11449.0,395.12109375,76.15234375
batch,11450.0,395.12109375,76.15234375
batch,11451.0,395.12109375,76.15234375
batch,11452.0,395.12109375,76.15234375
batch,11453.0,395.12109375,76.15234375
batch,11454.0,395.12109375,76.15234375
batch,11455.0,395.12109375,76.15234375
batch,11456.0,395.125,76.15625
batch,11457.0,395.125,76.15625
batch,11458.0,395.125,76.15625
batch,11459.0,395.125,76.15625
batch,11460.0,395.125,76.15625
batch,11461.0,395.125,76.15625
batch,11462.0,395.125,76.15625
batch,11463.0,395.125,76.15625
batch,11464.0,395.125,76.15625
batch,11465.0,395.125,76.15625
batch,11466.0,395.125,76.15625
batch,11467.0,395.125,76.15625
batch,11468.0,395.125,76.15625
batch,11469.0,395.125,76.15625
batch,11470.0,395.1328125,76.1640625
batch,11471.0,395.1328125,76.1640625
batch,11472.0,395.1328125,76.1640625
batch,11473.0,395.1328125,76.1640625
batch,11474.0,395.1328125,76.1640625
batch,11475.0,395.1328125,76.1640625
batch,11476.0,395.1328125,76.1640625
batch,11477.0,395.1328125,76.1640625
batch,11478.0,395.1328125,76.1640625
batch,11479.0,395.1328125,76.1640625
batch,11480.0,395.1328125,76.1640625
batch,11481.0,395.140625,76.171875
batch,11482.0,395.140625,76.171875
batch,11483.0,395.14453125,76.17578125
batch,11484.0,395.14453125,76.17578125
batch,11485.0,395.14453125,76.17578125
batch,11486.0,395.14453125,76.17578125
batch,11487.0,395.14453125,76.17578125
batch,11488.0,395.14453125,76.17578125
batch,11489.0,395.14453125,76.17578125
batch,11490.0,395.14453125,76.17578125
batch,11491.0,395.14453125,76.17578125
batch,11492.0,395.14453125,76.17578125
batch,11493.0,395.14453125,76.17578125
batch,11494.0,395.14453125,76.17578125
batch,11495.0,395.1484375,76.1796875
batch,11496.0,395.1484375,76.1796875
batch,11497.0,395.1484375,76.1796875
batch,11498.0,395.1484375,76.1796875
batch,11499.0,395.1484375,76.1796875
batch,11500.0,395.1484375,76.1796875
batch,11501.0,395.1484375,76.1796875
batch,11502.0,395.15234375,76.18359375
batch,11503.0,395.15234375,76.18359375
batch,11504.0,395.15234375,76.18359375
batch,11505.0,395.15234375,76.18359375
batch,11506.0,395.15234375,76.18359375
batch,11507.0,395.15234375,76.18359375
batch,11508.0,395.15234375,76.18359375
batch,11509.0,395.15234375,76.18359375
batch,11510.0,395.15234375,76.18359375
batch,11511.0,395.15234375,76.18359375
batch,11512.0,395.15234375,76.18359375
batch,11513.0,395.15234375,76.18359375
batch,11514.0,395.15234375,76.18359375
batch,11515.0,395.15234375,76.18359375
batch,11516.0,395.15234375,76.18359375
batch,11517.0,395.15234375,76.18359375
batch,11518.0,395.15234375,76.18359375
batch,11519.0,395.15234375,76.18359375
batch,11520.0,395.15234375,76.18359375
batch,11521.0,395.15234375,76.18359375
batch,11522.0,395.15234375,76.18359375
batch,11523.0,395.15234375,76.18359375
batch,11524.0,395.15234375,76.18359375
batch,11525.0,395.15234375,76.18359375
batch,11526.0,395.15234375,76.18359375
batch,11527.0,395.15234375,76.18359375
batch,11528.0,395.15234375,76.18359375
batch,11529.0,395.15234375,76.18359375
batch,11530.0,395.15234375,76.18359375
batch,11531.0,395.15234375,76.18359375
batch,11532.0,395.15234375,76.18359375
batch,11533.0,395.15234375,76.18359375
batch,11534.0,395.15625,76.1875
batch,11535.0,395.15625,76.1875
batch,11536.0,395.15625,76.1875
batch,11537.0,395.15625,76.1875
batch,11538.0,395.15625,76.1875
batch,11539.0,395.15625,76.1875
batch,11540.0,395.15625,76.1875
batch,11541.0,395.15625,76.1875
batch,11542.0,395.15625,76.1875
batch,11543.0,395.15625,76.1875
batch,11544.0,395.16015625,76.19140625
batch,11545.0,395.16015625,76.19140625
batch,11546.0,395.16015625,76.19140625
batch,11547.0,395.16015625,76.19140625
batch,11548.0,395.16015625,76.19140625
batch,11549.0,395.16015625,76.19140625
batch,11550.0,395.1640625,76.1953125
batch,11551.0,395.1640625,76.1953125
batch,11552.0,395.1640625,76.1953125
batch,11553.0,395.1640625,76.1953125
batch,11554.0,395.1640625,76.1953125
batch,11555.0,395.1640625,76.1953125
batch,11556.0,395.1640625,76.1953125
batch,11557.0,395.1640625,76.1953125
batch,11558.0,395.1640625,76.1953125
batch,11559.0,395.1640625,76.1953125
batch,11560.0,395.1640625,76.1953125
batch,11561.0,395.1640625,76.1953125
batch,11562.0,395.1640625,76.1953125
batch,11563.0,395.1640625,76.1953125
batch,11564.0,395.1640625,76.1953125
batch,11565.0,395.1640625,76.1953125
batch,11566.0,395.1640625,76.1953125
batch,11567.0,395.1640625,76.1953125
batch,11568.0,395.1640625,76.1953125
batch,11569.0,395.1640625,76.1953125
batch,11570.0,395.1640625,76.1953125
batch,11571.0,395.1640625,76.1953125
batch,11572.0,395.1640625,76.1953125
batch,11573.0,395.1640625,76.1953125
batch,11574.0,395.1640625,76.1953125
batch,11575.0,395.1640625,76.1953125
batch,11576.0,395.1640625,76.1953125
batch,11577.0,395.1640625,76.1953125
batch,11578.0,395.1640625,76.1953125
batch,11579.0,395.1640625,76.1953125
batch,11580.0,395.1640625,76.1953125
batch,11581.0,395.1640625,76.1953125
batch,11582.0,395.1640625,76.1953125
batch,11583.0,395.1640625,76.1953125
batch,11584.0,395.1640625,76.1953125
batch,11585.0,395.1640625,76.1953125
batch,11586.0,395.1640625,76.1953125
batch,11587.0,395.1640625,76.1953125
batch,11588.0,395.1640625,76.1953125
batch,11589.0,395.1640625,76.1953125
batch,11590.0,395.1640625,76.1953125
batch,11591.0,395.1640625,76.1953125
batch,11592.0,395.1640625,76.1953125
batch,11593.0,395.1640625,76.1953125
batch,11594.0,395.1640625,76.1953125
batch,11595.0,395.1640625,76.1953125
batch,11596.0,395.1640625,76.1953125
batch,11597.0,395.16796875,76.19921875
batch,11598.0,395.16796875,76.19921875
batch,11599.0,395.16796875,76.19921875
batch,11600.0,395.16796875,76.19921875
batch,11601.0,395.16796875,76.19921875
batch,11602.0,395.16796875,76.19921875
batch,11603.0,395.16796875,76.19921875
batch,11604.0,395.16796875,76.19921875
batch,11605.0,395.16796875,76.19921875
batch,11606.0,395.16796875,76.19921875
batch,11607.0,395.16796875,76.19921875
batch,11608.0,395.171875,76.203125
batch,11609.0,395.17578125,76.20703125
batch,11610.0,395.17578125,76.20703125
batch,11611.0,395.17578125,76.20703125
batch,11612.0,395.17578125,76.20703125
batch,11613.0,395.17578125,76.20703125
batch,11614.0,395.17578125,76.20703125
batch,11615.0,395.17578125,76.20703125
batch,11616.0,395.17578125,76.20703125
batch,11617.0,395.17578125,76.20703125
batch,11618.0,395.17578125,76.20703125
batch,11619.0,395.17578125,76.20703125
batch,11620.0,395.17578125,76.20703125
batch,11621.0,395.17578125,76.20703125
batch,11622.0,395.17578125,76.20703125
batch,11623.0,395.17578125,76.20703125
batch,11624.0,395.17578125,76.20703125
batch,11625.0,395.17578125,76.20703125
batch,11626.0,395.17578125,76.20703125
batch,11627.0,395.17578125,76.20703125
batch,11628.0,395.17578125,76.20703125
batch,11629.0,395.1796875,76.2109375
batch,11630.0,395.1796875,76.2109375
batch,11631.0,395.1796875,76.2109375
batch,11632.0,395.1796875,76.2109375
batch,11633.0,395.1796875,76.2109375
batch,11634.0,395.1796875,76.2109375
batch,11635.0,395.1796875,76.2109375
batch,11636.0,395.1796875,76.2109375
batch,11637.0,395.1796875,76.2109375
batch,11638.0,395.1796875,76.2109375
batch,11639.0,395.1796875,76.2109375
batch,11640.0,395.1796875,76.2109375
batch,11641.0,395.18359375,76.21484375
batch,11642.0,395.18359375,76.21484375
batch,11643.0,395.18359375,76.21484375
batch,11644.0,395.18359375,76.21484375
batch,11645.0,395.18359375,76.21484375
batch,11646.0,395.18359375,76.21484375
batch,11647.0,395.18359375,76.21484375
batch,11648.0,395.18359375,76.21484375
batch,11649.0,395.18359375,76.21484375
batch,11650.0,395.18359375,76.21484375
batch,11651.0,395.18359375,76.21484375
batch,11652.0,395.18359375,76.21484375
batch,11653.0,395.18359375,76.21484375
batch,11654.0,395.18359375,76.21484375
batch,11655.0,395.18359375,76.21484375
batch,11656.0,395.18359375,76.21484375
batch,11657.0,395.18359375,76.21484375
batch,11658.0,395.18359375,76.21484375
batch,11659.0,395.18359375,76.21484375
batch,11660.0,395.18359375,76.21484375
batch,11661.0,395.1875,76.21875
batch,11662.0,395.1875,76.21875
batch,11663.0,395.1875,76.21875
batch,11664.0,395.1875,76.21875
batch,11665.0,395.1875,76.21875
batch,11666.0,395.1875,76.21875
batch,11667.0,395.1875,76.21875
batch,11668.0,395.1875,76.21875
batch,11669.0,395.1875,76.21875
batch,11670.0,395.1875,76.21875
batch,11671.0,395.1875,76.21875
batch,11672.0,395.1953125,76.2265625
batch,11673.0,395.1953125,76.2265625
batch,11674.0,395.1953125,76.2265625
batch,11675.0,395.1953125,76.2265625
batch,11676.0,395.1953125,76.2265625
batch,11677.0,395.1953125,76.2265625
batch,11678.0,395.1953125,76.2265625
batch,11679.0,395.1953125,76.2265625
batch,11680.0,395.1953125,76.2265625
batch,11681.0,395.1953125,76.2265625
batch,11682.0,395.1953125,76.2265625
batch,11683.0,395.1953125,76.2265625
batch,11684.0,395.1953125,76.2265625
batch,11685.0,395.1953125,76.2265625
batch,11686.0,395.1953125,76.2265625
batch,11687.0,395.1953125,76.2265625
batch,11688.0,395.1953125,76.2265625
batch,11689.0,395.1953125,76.2265625
batch,11690.0,395.1953125,76.2265625
batch,11691.0,395.1953125,76.2265625
batch,11692.0,395.1953125,76.2265625
batch,11693.0,395.19921875,76.23046875
batch,11694.0,395.19921875,76.23046875
batch,11695.0,395.19921875,76.23046875
batch,11696.0,395.19921875,76.23046875
batch,11697.0,395.19921875,76.23046875
batch,11698.0,395.19921875,76.23046875
batch,11699.0,395.19921875,76.23046875
batch,11700.0,395.19921875,76.23046875
batch,11701.0,395.19921875,76.23046875
batch,11702.0,395.19921875,76.23046875
batch,11703.0,395.19921875,76.23046875
batch,11704.0,395.203125,76.234375
batch,11705.0,395.203125,76.234375
batch,11706.0,395.203125,76.234375
batch,11707.0,395.203125,76.234375
batch,11708.0,395.203125,76.234375
batch,11709.0,395.203125,76.234375
batch,11710.0,395.203125,76.234375
batch,11711.0,395.203125,76.234375
batch,11712.0,395.203125,76.234375
batch,11713.0,395.203125,76.234375
batch,11714.0,395.203125,76.234375
batch,11715.0,395.203125,76.234375
batch,11716.0,395.203125,76.234375
batch,11717.0,395.203125,76.234375
batch,11718.0,395.203125,76.234375
batch,11719.0,395.203125,76.234375
batch,11720.0,395.203125,76.234375
batch,11721.0,395.203125,76.234375
batch,11722.0,395.203125,76.234375
batch,11723.0,395.203125,76.234375
batch,11724.0,395.20703125,76.23828125
batch,11725.0,395.20703125,76.23828125
batch,11726.0,395.20703125,76.23828125
batch,11727.0,395.20703125,76.23828125
batch,11728.0,395.20703125,76.23828125
batch,11729.0,395.20703125,76.23828125
batch,11730.0,395.20703125,76.23828125
batch,11731.0,395.20703125,76.23828125
batch,11732.0,395.20703125,76.23828125
batch,11733.0,395.20703125,76.23828125
batch,11734.0,395.20703125,76.23828125
batch,11735.0,395.20703125,76.23828125
batch,11736.0,395.2109375,76.2421875
batch,11737.0,395.21484375,76.24609375
batch,11738.0,395.21484375,76.24609375
batch,11739.0,395.21484375,76.24609375
batch,11740.0,395.21484375,76.24609375
batch,11741.0,395.21484375,76.24609375
batch,11742.0,395.21484375,76.24609375
batch,11743.0,395.21484375,76.24609375
batch,11744.0,395.21484375,76.24609375
batch,11745.0,395.21484375,76.24609375
batch,11746.0,395.21484375,76.24609375
batch,11747.0,395.21484375,76.24609375
batch,11748.0,395.21484375,76.24609375
batch,11749.0,395.21484375,76.24609375
batch,11750.0,395.21484375,76.24609375
batch,11751.0,395.21484375,76.24609375
batch,11752.0,395.21484375,76.24609375
batch,11753.0,395.21484375,76.24609375
batch,11754.0,395.21484375,76.24609375
batch,11755.0,395.21484375,76.24609375
batch,11756.0,395.21875,76.25
batch,11757.0,395.21875,76.25
batch,11758.0,395.21875,76.25
batch,11759.0,395.21875,76.25
batch,11760.0,395.21875,76.25
batch,11761.0,395.21875,76.25
batch,11762.0,395.21875,76.25
batch,11763.0,395.21875,76.25
batch,11764.0,395.21875,76.25
batch,11765.0,395.21875,76.25
batch,11766.0,395.21875,76.25
batch,11767.0,395.21875,76.25
batch,11768.0,395.22265625,76.25390625
batch,11769.0,395.22265625,76.25390625
batch,11770.0,395.22265625,76.25390625
batch,11771.0,395.22265625,76.25390625
batch,11772.0,395.22265625,76.25390625
batch,11773.0,395.22265625,76.25390625
batch,11774.0,395.22265625,76.25390625
batch,11775.0,395.22265625,76.25390625
batch,11776.0,395.22265625,76.25390625
batch,11777.0,395.22265625,76.25390625
batch,11778.0,395.22265625,76.25390625
batch,11779.0,395.22265625,76.25390625
batch,11780.0,395.22265625,76.25390625
batch,11781.0,395.22265625,76.25390625
batch,11782.0,395.22265625,76.25390625
batch,11783.0,395.22265625,76.25390625
batch,11784.0,395.22265625,76.25390625
batch,11785.0,395.22265625,76.25390625
batch,11786.0,395.22265625,76.25390625
batch,11787.0,395.22265625,76.25390625
batch,11788.0,395.2265625,76.2578125
batch,11789.0,395.2265625,76.2578125
batch,11790.0,395.2265625,76.2578125
batch,11791.0,395.2265625,76.2578125
batch,11792.0,395.2265625,76.2578125
batch,11793.0,395.2265625,76.2578125
batch,11794.0,395.2265625,76.2578125
batch,11795.0,395.2265625,76.2578125
batch,11796.0,395.2265625,76.2578125
batch,11797.0,395.2265625,76.2578125
batch,11798.0,395.23046875,76.26171875
batch,11799.0,395.23046875,76.26171875
batch,11800.0,395.234375,76.265625
batch,11801.0,395.234375,76.265625
batch,11802.0,395.234375,76.265625
batch,11803.0,395.234375,76.265625
batch,11804.0,395.234375,76.265625
batch,11805.0,395.234375,76.265625
batch,11806.0,395.234375,76.265625
batch,11807.0,395.234375,76.265625
batch,11808.0,395.234375,76.265625
batch,11809.0,395.234375,76.265625
batch,11810.0,395.234375,76.265625
batch,11811.0,395.234375,76.265625
batch,11812.0,395.234375,76.265625
batch,11813.0,395.234375,76.265625
batch,11814.0,395.234375,76.265625
batch,11815.0,395.234375,76.265625
batch,11816.0,395.234375,76.265625
batch,11817.0,395.234375,76.265625
batch,11818.0,395.234375,76.265625
batch,11819.0,395.234375,76.265625
batch,11820.0,395.23828125,76.26953125
batch,11821.0,395.23828125,76.26953125
batch,11822.0,395.23828125,76.26953125
batch,11823.0,395.23828125,76.26953125
batch,11824.0,395.23828125,76.26953125
batch,11825.0,395.23828125,76.26953125
batch,11826.0,395.23828125,76.26953125
batch,11827.0,395.23828125,76.26953125
batch,11828.0,395.23828125,76.26953125
batch,11829.0,395.23828125,76.26953125
batch,11830.0,395.23828125,76.26953125
batch,11831.0,395.23828125,76.26953125
batch,11832.0,395.2421875,76.2734375
batch,11833.0,395.2421875,76.2734375
batch,11834.0,395.2421875,76.2734375
batch,11835.0,395.2421875,76.2734375
batch,11836.0,395.2421875,76.2734375
batch,11837.0,395.2421875,76.2734375
batch,11838.0,395.2421875,76.2734375
batch,11839.0,395.2421875,76.2734375
batch,11840.0,395.2421875,76.2734375
batch,11841.0,395.2421875,76.2734375
batch,11842.0,395.2421875,76.2734375
batch,11843.0,395.2421875,76.2734375
batch,11844.0,395.2421875,76.2734375
batch,11845.0,395.2421875,76.2734375
batch,11846.0,395.2421875,76.2734375
batch,11847.0,395.2421875,76.2734375
batch,11848.0,395.2421875,76.2734375
batch,11849.0,395.2421875,76.2734375
batch,11850.0,395.2421875,76.2734375
batch,11851.0,395.24609375,76.27734375
batch,11852.0,395.24609375,76.27734375
batch,11853.0,395.24609375,76.27734375
batch,11854.0,395.24609375,76.27734375
batch,11855.0,395.24609375,76.27734375
batch,11856.0,395.24609375,76.27734375
batch,11857.0,395.24609375,76.27734375
batch,11858.0,395.24609375,76.27734375
batch,11859.0,395.24609375,76.27734375
batch,11860.0,395.24609375,76.27734375
batch,11861.0,395.24609375,76.27734375
batch,11862.0,395.24609375,76.27734375
batch,11863.0,395.25,76.28125
batch,11864.0,395.25390625,76.28515625
batch,11865.0,395.25390625,76.28515625
batch,11866.0,395.25390625,76.28515625
batch,11867.0,395.25390625,76.28515625
batch,11868.0,395.25390625,76.28515625
batch,11869.0,395.25390625,76.28515625
batch,11870.0,395.25390625,76.28515625
batch,11871.0,395.25390625,76.28515625
batch,11872.0,395.25390625,76.28515625
batch,11873.0,395.25390625,76.28515625
batch,11874.0,395.25390625,76.28515625
batch,11875.0,395.25390625,76.28515625
batch,11876.0,395.25390625,76.28515625
batch,11877.0,395.25390625,76.28515625
batch,11878.0,395.25390625,76.28515625
batch,11879.0,395.25390625,76.28515625
batch,11880.0,395.25390625,76.28515625
batch,11881.0,395.25390625,76.28515625
batch,11882.0,395.25390625,76.28515625
batch,11883.0,395.2578125,76.2890625
batch,11884.0,395.2578125,76.2890625
batch,11885.0,395.2578125,76.2890625
batch,11886.0,395.2578125,76.2890625
batch,11887.0,395.2578125,76.2890625
batch,11888.0,395.2578125,76.2890625
batch,11889.0,395.2578125,76.2890625
batch,11890.0,395.2578125,76.2890625
batch,11891.0,395.2578125,76.2890625
batch,11892.0,395.2578125,76.2890625
batch,11893.0,395.2578125,76.2890625
batch,11894.0,395.2578125,76.2890625
batch,11895.0,395.2578125,76.2890625
batch,11896.0,395.26171875,76.29296875
